id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRIM9	90.8419430153466	1.97474184082798	0.441476249757298	4.47304207624668	7.71145960238402e-06	0.00583057394329525
OXER1	89.964692780209	1.8625613537709	0.416209577095277	4.47505645297666	7.63911261289103e-06	0.00583057394329525
AC138207.8	70.8006876976169	1.17495490626716	0.263215409533762	4.46385304093091	8.04987871415819e-06	0.00583057394329525
SELE	116.688288064511	1.97090583373418	0.446827290448266	4.4108895671008	1.02946814343513e-05	0.00716681405854753
S100A7	7.44027869700327	-2.60251989048575	0.594722494574606	-4.37602396786301	1.20863730102147e-05	0.00745901892131227
LPCAT1	41064.4136279681	1.99420046856329	0.456259484875222	4.37075947935344	1.23815120436521e-05	0.00745901892131227
UCHL1	2450.42333611087	-2.38337171597496	0.545559157790416	-4.36867694720389	1.25001514123021e-05	0.00745901892131227
FRS2	2534.44488156091	1.82872896670979	0.417303391352855	4.38225282756807	1.17458388923124e-05	0.00745901892131227
CKS1B	968.887636520578	-1.15324485904735	0.262903582441553	-4.38656958698436	1.1515233608091e-05	0.00745901892131227
HIST1H2AI	21.5488830934538	-2.0265453949728	0.461026479773901	-4.39572450581725	1.10403887340713e-05	0.00745901892131227
KRT20	23.2836669051135	2.60481754077556	0.599532505259117	4.34474781254731	1.39435756508514e-05	0.0081268347200381
AC068234.2	21.9077227893675	1.69724235786478	0.395671693511443	4.28952180734075	1.79058231944434e-05	0.0101989941113441
CCT2	13107.033822018	1.91479692375622	0.446916455313055	4.28446279163059	1.83181260601576e-05	0.0102019750071037
LINC02081	57.3068385530745	-2.08069408318326	0.486224274293027	-4.27928878336771	1.87491467493e-05	0.0102150242571947
MT-TT	12.8746516325663	2.22647893059362	0.525809079293813	4.23438662106004	2.29176372741628e-05	0.0119658713617722
AC084262.1	3.60745290127509	-2.37626813409092	0.560956042113449	-4.23610400048127	2.27431469306223e-05	0.0119658713617722
ENSG00000244731	556.502217101547	1.66599679050278	0.394267971615605	4.22554432630165	2.38363897205519e-05	0.0121915836566627
AC007686.1	6.50905812101172	2.37523876896382	0.564507054183852	4.20763345889073	2.58058999583323e-05	0.0129349492951145
ENSG00000278350	24.9659071531932	2.15225321188769	0.514690640300919	4.18164435752971	2.89408410613212e-05	0.0142218697780163
SOX30	36.2048562588731	-2.10930335835822	0.507107281031872	-4.15948150865862	3.18970841499245e-05	0.0150831079804794
SLCO4C1	739.597866100535	2.16367797031725	0.519809458476622	4.16244440156635	3.1485882000901e-05	0.0150831079804794
HIST1H4E	6.82704881329842	-2.30414455995028	0.557016437342927	-4.13658270291174	3.52516338687353e-05	0.0163606749633008
AC009686.2	17.7876876373042	-1.74525148002381	0.422727411451951	-4.12855053337884	3.65057215856897e-05	0.0166346617160101
RAP1B	3854.70351982449	1.58443969267217	0.384272494579237	4.12321910889582	3.7361399351269e-05	0.016720560545384
DUSP4	4811.8335563561	-2.00291997333552	0.48775704041119	-4.10638864719824	4.01893065030889e-05	0.0176056293235355
AL355916.1	214.031298270152	2.30925386267614	0.562790705209575	4.10321961841251	4.07440148737155e-05	0.0176056293235355
CD1C	225.133892538311	1.80346420388335	0.440511710258422	4.09402102574155	4.23955840545556e-05	0.0180087818233097
S100B	444.852730758161	1.80454632110524	0.441748176964555	4.08501135987718	4.40746602338889e-05	0.0184099855796954
KRT6A	1957.73408031549	-2.27517110384803	0.558022139319647	-4.07720580158697	4.55801467709558e-05	0.0187267153831753
NRAP	7.90404695805193	2.03105752341919	0.499488316600191	4.06627633904183	4.77702877631365e-05	0.0193099830954795
AC079949.2	38.7026608836625	-2.21181117672957	0.54504267159894	-4.05805140034447	4.94838781499981e-05	0.0196851580030993
ELFN1-AS1	12.1294957422067	-2.22890721255011	0.550185340596933	-4.05119338536322	5.09570692255648e-05	0.0199544698270485
DUXAP8	118.491875121747	-2.04122530841564	0.507830384735833	-4.01950212072769	5.83212568589366e-05	0.0224868821445949
NUP107	3022.79191571961	1.58312541482016	0.396070661487501	3.99707822052383	6.41291151378066e-05	0.0230834540393262
PIGR	30715.394377806	2.25638639434381	0.563804696292045	4.00207094616862	6.27904632409086e-05	0.0230834540393262
TDRD10	112.094932035933	2.07105146110163	0.51745997423866	4.00234136784932	6.27187181500973e-05	0.0230834540393262
AC011700.1	2.02105331966702	2.34640811523243	0.587217326567158	3.99580872204404	6.44737763447784e-05	0.0230834540393262
AC073592.2	4.47473601503878	-1.96620359243698	0.491659677125881	-3.99911500558866	6.35797814055718e-05	0.0230834540393262
ADGRE4P	48.5442389602856	1.64917478966419	0.413201291367304	3.99121402599441	6.57359219493705e-05	0.0232038545900722
RN7SKP51	7.76432070989565	2.1898375850888	0.550665837100593	3.97670862717559	6.9875696332874e-05	0.0243225652985346
MDM1	572.876616887083	1.37911058088983	0.347375582394293	3.9700849765671	7.18470029014086e-05	0.0243328322529068
PLD4	306.175788738555	1.64893862389044	0.415117226907939	3.97222402975852	7.12047056053876e-05	0.0243328322529068
CTSH	22478.3084514341	1.77980836886434	0.451851912980318	3.93891962772738	8.1849340883794e-05	0.0272903500378456
LINC02588	32.9168535886722	-2.36410802800099	0.600595810476217	-3.93627126057784	8.27574256993162e-05	0.0272903500378456
DUXAP9	11.692106311344	-1.9095227507048	0.485966633725751	-3.92932892545544	8.51832536356464e-05	0.027725489644371
CHMP4C	1116.51637206788	-1.21820560106005	0.310899269674295	-3.91832892478733	8.91649785603889e-05	0.0286235720814396
NRG4	63.162731785851	-2.06256022574946	0.526771513664989	-3.91547411400303	9.02267254981138e-05	0.0286235720814396
HIST1H2BG	43.4829655260757	-1.95908020715598	0.501422453002934	-3.9070452378496	9.34316661506082e-05	0.0292698052133318
SERPINI2	18.6196192684112	2.11321869666228	0.541297674185545	3.90398628599669	9.46211448288093e-05	0.0292764831074027
DHX58	923.060366524878	1.07334657368332	0.27567651608156	3.89350021155146	9.88081162359578e-05	0.0298352892663322
C8orf74	9.71939205569259	-2.33306468470644	0.599095695734591	-3.89431054390354	9.84784241179609e-05	0.0298352892663322
GBX2	8.70286147588037	-2.1543909977251	0.554185025503348	-3.88749406530489	0.000101284463261981	0.0302189430746639
REN	35.3765428727212	2.01414527233146	0.518604073221945	3.88378220752901	0.0001028440371819	0.030323261880621
THBS4	145.120678022605	1.63293964967945	0.421859355608045	3.87081530365925	0.000108471955777106	0.031610745996347
DGLUCY	1391.54453747262	0.957057816797481	0.247503197513103	3.86685031310278	0.000110250051369587	0.0317596182462596
SLC26A4	99.7871747127831	-1.73367043835795	0.449119864990954	-3.86015087173414	0.000113317038539053	0.0320173348774317
VAV3	489.782843511126	1.50276495979071	0.389385242303291	3.85932695060953	0.000113699736816352	0.0320173348774317
HESX1	32.1766556191235	1.15581497727683	0.300097170340283	3.85146909571401	0.000117411348845259	0.0324962483071232
CYCSP6	7.3317487259131	-2.3121864561593	0.600527749806162	-3.85025747254083	0.000117993719413782	0.0324962483071232
SYNE1	4047.03895114663	1.29127325982465	0.336202430188317	3.84076123156329	0.00012265337099941	0.0327432708622079
S100P	11908.3303724488	-2.2673958100322	0.589886141311817	-3.84378552272792	0.000121150896286435	0.0327432708622079
PSCA	450.745647227221	-2.18563911219215	0.569877845194814	-3.83527650815235	0.000125423110796104	0.0327432708622079
HIST1H1C	2258.32878516155	-1.62809399807718	0.424469965080373	-3.83559293239724	0.00012526172978511	0.0327432708622079
MT-TP	1829.56281178953	1.26740403990874	0.330400118348579	3.83596726975624	0.000125071064980859	0.0327432708622079
CLEC4F	17.9712930351714	1.73737117026362	0.453462246553161	3.83134689485102	0.000127443670312473	0.0329277656223835
MMP19	1215.33011888992	1.54345242595278	0.404719427039825	3.81363562713509	0.00013693732012877	0.0346658900713862
CERKL	612.057315528065	0.939833496549747	0.246411077315028	3.81408785185499	0.000136686841755646	0.0346658900713862
ERVH48-1	150.282162733271	-2.27124075903784	0.599799373429263	-3.78666744190205	0.000152681223378432	0.0378178098887338
LINC01502	11.1237765379543	-2.25665714626602	0.596263174353613	-3.78466630731032	0.000153914955256996	0.0378178098887338
AC003681.1	188.107206192483	1.39393288483652	0.368124100496766	3.78658415179956	0.000152732386868446	0.0378178098887338
SCTR	592.630630949521	2.13416345037109	0.565627769073743	3.77308818105931	0.000161239266607574	0.0385537950295226
AL589743.1	12.3163002622703	-1.96370245767771	0.520510652516097	-3.77264605092205	0.000161525356240518	0.0385537950295226
AC007608.3	11.720133822964	1.66951196216473	0.44224811227661	3.77505729435541	0.000159970891182024	0.0385537950295226
SLC4A5	86.8114033084782	1.51715651923299	0.402492465285964	3.7694035294675	0.000163638141251853	0.0386896141137164
AP001372.1	6.50974045415655	1.99649460521517	0.5300571046685	3.76656512596654	0.000165508924432283	0.0387662118142232
YES1P1	15.7431401855226	1.68465839210339	0.448514574344929	3.75608394568646	0.000172592822058205	0.0400511232076178
HOXA1	102.415323251693	-1.93869970744595	0.517783796542281	-3.74422629752501	0.000180950509890752	0.0413090390760695
YEATS4	1198.33199813364	1.5682620594107	0.418903877098379	3.74372772645024	0.000181310122830087	0.0413090390760695
PCIF1	1702.26895096616	-0.521998320392129	0.139924083714722	-3.73058237391342	0.000191037668529524	0.0424822338389046
CD1B	67.4799484693139	1.87779903307252	0.503171193197498	3.73192873212729	0.000190019267041576	0.0424822338389046
HBB	1439.85884762343	1.85101208955403	0.496261249368829	3.72991462039047	0.000191544666179723	0.0424822338389046
RN7SL8P	6.46212181703736	1.98083569998722	0.531687494108468	3.72556383578041	0.000194879125089821	0.0428426371315886
CNOT2	3817.85547730891	1.280882435586	0.345814660885561	3.70395642656075	0.000212262734233735	0.0458597297014299
KLK8	46.434930439956	-2.22574745940693	0.60056230551985	-3.70610582607296	0.000210470385217198	0.0458597297014299
NKX2-8	42.7364448133173	1.49686106039727	0.404869461065004	3.69714489322015	0.000218037906745903	0.0464493118144148
GAL3ST2	9.30387730847473	-1.80813484044503	0.489408818959671	-3.69452852175521	0.000220295166261273	0.0464493118144148
SUN3	73.9230832751441	-2.20454471286635	0.596935034117781	-3.69310659764589	0.00022153110633072	0.0464493118144148
ENSG00000272367	17.5602890762718	1.56782100822186	0.424641438978218	3.69210553730788	0.000222405131981876	0.0464493118144148
IL1RL2	107.590162099075	1.19970816342182	0.325611583712907	3.68447630069454	0.000229173346584996	0.0465110902688313
DMRT2	27.3499181516845	1.9674243107449	0.53359710406508	3.68709705460648	0.000226826863047658	0.0465110902688313
HIST1H1PS1	8.79268570383231	-2.12829273042997	0.57750088317175	-3.68534974135617	0.000228388794835096	0.0465110902688313
HLA-DQB1-AS1	130.605233840461	1.72210938810136	0.467789809471659	3.6813743122074	0.00023198014059548	0.0465110902688313
POT1-AS1	63.3035754328788	-1.644247492332	0.446504399124925	-3.68248889720786	0.000230967930104617	0.0465110902688313
AL031777.1	10.4487132099945	-1.85221822186468	0.503889024669701	-3.67584553578799	0.000237062933678625	0.0471529463797913
CEACAM4	69.8145404578437	1.60656982123841	0.438815455448136	3.66115140497436	0.00025108431829405	0.0478384649582043
RAB3IP	2361.04034411307	1.71704919835354	0.469354189262283	3.65832294168364	0.000253871033414778	0.0478384649582043
FGG	6560.32538642625	-2.19745337349245	0.599081250173401	-3.66803897277107	0.000244417934436329	0.0478384649582043
CYP21A1P	15.8043088822539	1.84807556044607	0.504520194981013	3.66303584837793	0.000249243641368826	0.0478384649582043
AL049629.1	5.98355860408287	2.05140192235373	0.56063323721162	3.65908010120241	0.000253122220054801	0.0478384649582043
POC1B-GALNT4	11.2504693962732	-1.47796979638708	0.403419055867566	-3.66360927896342	0.000248686045257005	0.0478384649582043
ENSG00000261496	5.46403482157839	1.64255183658295	0.448714909860306	3.66056888346836	0.00025165588529241	0.0478384649582043
UBE2FP3	8.23222352933326	1.61930696199016	0.444370751364037	3.64404488148589	0.000268386587883472	0.0501963034741461
CYP24A1	2023.94228241291	-2.01579364155068	0.553838089984657	-3.63968040119184	0.000272976638403092	0.050676596382654
ARMCX5	510.616898534168	-0.489682826049102	0.134723723532126	-3.63471861681683	0.000278284195997206	0.0512820479417792
HLA-G	671.42283056625	1.82627150378822	0.503487138256576	3.627245593824	0.000286460795492056	0.0520237714247965
MALRD1	47.5578532537384	1.77143322521208	0.488132387188845	3.62900162272323	0.000284519452527846	0.0520237714247965
MIR137HG	2.88094423420547	-2.06242409487972	0.569040264083787	-3.62439044309181	0.000289643764903078	0.0522233959424528
NIF3L1	836.830176240969	-0.554133270807714	0.1530053795801	-3.62165874381965	0.000292720096828263	0.052401079047928
SOX15	67.9755820729008	-1.68790259127419	0.466554099838565	-3.61780679209169	0.000297110050680011	0.0528097311357619
CLCN5	443.683004141472	0.826880763031654	0.228706366766574	3.61546892953619	0.000299804433161836	0.052891623695447
AP000781.2	9.24074212359082	1.2310864089657	0.340666604607248	3.61375724041108	0.000301791644260191	0.052891623695447
GABRQ	8.7493477752901	-2.05844721360934	0.570400137178634	-3.60877755708655	0.000307643252606593	0.0535427444224058
CHML	1776.16521574554	-1.55926911879617	0.433912312138689	-3.59351204189337	0.000326250563717936	0.0563895974337857
DIRAS3	57.3660849662814	1.42811017228595	0.397854641658655	3.58952748755717	0.000331277899399971	0.056866347361384
LRRC37A	32.292162587612	1.51425021175408	0.422193879987911	3.58662283735008	0.000334988298286186	0.0571120866098531
AC079210.1	9.85974571531549	1.66567946704141	0.465602892980806	3.57746803585707	0.000346938629337823	0.05874983735449
TRABD2A	342.318460517595	1.39312363609378	0.390859655878415	3.56425539229134	0.000364890546712768	0.0609659125447692
LINC01597	22.2475557195407	-1.99377299353454	0.559321023795599	-3.56463088049977	0.000364368600977428	0.0609659125447692
AC010735.2	20.434571860408	-1.83796518706906	0.516502573643893	-3.55848214676325	0.000373004139693959	0.0619088062848344
MTRNR2L1	357.820024699646	-2.13135713824134	0.599777293251802	-3.5535809078163	0.000380024282006927	0.0626590036556421
MIR4697HG	155.031066836882	1.79124792606314	0.504570582079916	3.55004431427481	0.000385166310011549	0.0630917520360095
ILF2	8207.81014667917	-0.758248176467512	0.213843056400643	-3.54581621320874	0.000391399080600258	0.0636963880389848
LEP	4.10182532189574	-1.89273810911288	0.534437590982484	-3.54155123263946	0.000397781601515726	0.0639051442127379
HIST1H3D	30.0329579745511	-1.96415963273366	0.554475664491687	-3.54237301746019	0.000396544291464024	0.0639051442127379
AC113404.3	48.1213187686896	1.69214446373419	0.478386513481435	3.53719098688566	0.000404407112857927	0.0645557392512444
DOK5	146.198051123242	1.41735558837233	0.402286773136033	3.52324680556438	0.000426294189888234	0.0651149669423989
KHDRBS2	33.7641193312406	-1.7415620404959	0.492934405040852	-3.53305028556805	0.000410794327992951	0.0651149669423989
FOSB	6107.3083358184	1.91447744688004	0.543169092059982	3.52464356839477	0.000424052954314293	0.0651149669423989
SULT4A1	28.6754105172676	-2.09699204211186	0.594502691460179	-3.52730453912895	0.000419813596583164	0.0651149669423989
DYRK3	323.969731936095	1.02667943604245	0.291865850257145	3.51764152996286	0.000435400098480486	0.0651149669423989
HABP2	473.413950686975	1.96492318065872	0.556709761802927	3.5295288774805	0.000416300269222926	0.0651149669423989
EMB	3861.48849429593	0.984366305703421	0.279313901998382	3.52422954482632	0.000424716143560025	0.0651149669423989
MYEOV	880.242239750642	-1.96461453077066	0.558608718342761	-3.51697792436741	0.000436490082448448	0.0651149669423989
AC007216.3	18.1535145519733	1.49968528335801	0.425799306638879	3.52204726493341	0.000428227787313552	0.0651149669423989
AC060766.7	50.5609524013327	1.17816533990963	0.33468777536761	3.52019233034602	0.000431233974854856	0.0651149669423989
HIST1H2BO	7.2076958202942	-1.82089718439631	0.517652822723952	-3.51760312020424	0.00043546311784636	0.0651149669423989
ZNF687	1751.48301083411	-0.736958951539534	0.209663189423808	-3.51496585339958	0.000439810535401045	0.0652220806995324
LINC01550	51.7614105773948	1.33444105772475	0.38008775916368	3.51087617412611	0.000446632389894827	0.0654590699154629
AC079949.1	7.8126401983547	-1.97837445483477	0.563398939497765	-3.5114983649035	0.000445588203961087	0.0654590699154629
GLDC	106.302561693869	-1.65482476885025	0.472714417736122	-3.50068605221599	0.000464062182823543	0.0676181768949049
MS4A4E	20.4962079773448	1.55708828395096	0.445225053342158	3.49730607534866	0.000469982271431839	0.068084946165461
GALNT10	5716.44474536858	0.991941815712434	0.28404762950338	3.49216720254527	0.000479118228312683	0.0686152059312712
CYP2T1P	78.4441346140443	-1.27152657067171	0.364019093746868	-3.49302163681531	0.000477587810657686	0.0686152059312712
SPX	75.1850137664102	-2.01750095826118	0.579008238430368	-3.48440803490192	0.000493226930060057	0.0702343938702565
SLC2A1	11459.9290879269	-1.53631909442346	0.442369231105835	-3.47293388959934	0.000514802146315227	0.0720780524634202
ZBTB12	237.041722805724	-1.2147867200734	0.349613364280148	-3.47465756228923	0.000511505867426504	0.0720780524634202
AL109615.3	117.288549307583	-1.62610615988851	0.468187491714281	-3.47319436906458	0.000514302749618054	0.0720780524634202
TUFT1	1487.75990179328	-0.977485576388956	0.281619612110441	-3.4709428404639	0.000518634386169251	0.072211194367632
CPVL	2145.09878637224	1.42287162850811	0.410172012856693	3.46896322496102	0.000522470966150542	0.0723434660423474
AC106872.5	29.4306599219651	1.44962727181329	0.418221465972506	3.46617137033466	0.000527926672733757	0.0726972432530408
AP005230.1	15.9622404535367	-1.96017854175255	0.565986279246616	-3.46329692720067	0.00053359920324767	0.0730768482611645
ODF3L1	36.8072161740675	1.4133451447135	0.408520328091236	3.45966907281502	0.000540839622150076	0.0736658837517674
MAZ	1768.67863645232	-0.817585738022919	0.236669810654788	-3.45454173373835	0.000551228895488169	0.0742736482727123
CYP21A2	13.2977785275669	1.69453070642263	0.490371521092781	3.45560586929357	0.000549057522372209	0.0742736482727123
RNU4-62P	7.20817575275242	1.65078893999861	0.478907045288282	3.44699238868976	0.000566864552069598	0.0759719754222901
LINC00858	22.8675740853344	-2.0664283971044	0.600081024464762	-3.44358230448553	0.000574061836030386	0.0761949856090674
AC136475.7	4.72818012972743	1.93313898076832	0.561416413428637	3.44332465978757	0.000574609060733929	0.0761949856090674
EEF1A2	2010.9845334939	-2.00691028909609	0.584606036246578	-3.43292775760804	0.00059710117212374	0.0787607872408693
SLC12A7	7218.09387935102	1.0174536418358	0.297377707374744	3.42141867599255	0.000622953522784854	0.07987853475134
HHLA2	1474.38635774437	2.0203775030137	0.589504100288267	3.42724927956521	0.000609729064072554	0.07987853475134
HHIPL2	366.535759632995	-1.97586325527558	0.577292577398894	-3.42263755438919	0.000620167103203214	0.07987853475134
RUSC1	1894.69684070537	-0.751464928298403	0.219410079684125	-3.42493348245557	0.000614949960948186	0.07987853475134
NONOP2	37.4705967731793	1.09639640619525	0.320522080646134	3.42065795899318	0.000624698460269038	0.07987853475134
HIST1H3H	143.986884307657	-1.56426164391186	0.457071519714137	-3.42235640691459	0.000620808790124148	0.07987853475134
ZSCAN2	245.144022758376	-0.874479460084756	0.256057568530749	-3.41516739810697	0.000637428241413452	0.0808877090152362
CCL15	12.4182172914958	1.76401368637284	0.51662777987405	3.41447702793468	0.000639045821762699	0.0808877090152362
PDE1B	141.831353278408	0.69258306255106	0.202946956297463	3.41263094153493	0.000643390092800931	0.0810283543003866
DUX4L27	8.88949369433696	-1.95536979885906	0.573274343645622	-3.41087966090421	0.000647536637884931	0.0811428160933607
SLC45A4	1683.11226939712	-0.803577214402597	0.236848508747109	-3.39278984129303	0.0006918469561062	0.082329043817715
OPN3	1443.78844628538	-1.73398899518074	0.511157537493194	-3.39227902944467	0.000693138147216418	0.082329043817715
GFAP	33.2654392273247	1.81300658241504	0.533666869842031	3.39726275860389	0.000680635773237939	0.082329043817715
POLR3D	952.835568176174	-0.608146200042809	0.178716603395617	-3.4028522727493	0.000666863264469307	0.082329043817715
HIST2H2BE	798.490899947252	-1.26923541217215	0.372968513477366	-3.40306317103944	0.000666348721382142	0.082329043817715
SDHAP3	542.051356475371	1.58944398911508	0.467857676987712	3.39728098371425	0.000680590440195671	0.082329043817715
LHFPL3	19.8622761152432	1.88116226174637	0.554515228272479	3.39244472619244	0.000692719066442016	0.082329043817715
C4B	739.294950984403	1.3614535943513	0.399870595713382	3.40473545428472	0.000662281785750067	0.082329043817715
HMGA1P4	20.7745960137456	1.55399820328917	0.457847373577399	3.39414025933352	0.000688444231703565	0.082329043817715
SULT1C2P1	9.05930138769246	1.97454185317836	0.58097565775734	3.39866537747969	0.000677155099068989	0.082329043817715
RASSF8-AS1	206.184893189481	1.54659743786854	0.454743243764904	3.40103444982266	0.000671313671930737	0.082329043817715
MRPL9	1817.34429076203	-0.724978909835242	0.21394389122851	-3.38864038450579	0.000702400633840837	0.0830356824779201
BMP6	322.338924766737	-1.7042986587525	0.503555687814727	-3.38452866285478	0.000713005741788531	0.0838936615056533
LINC00491	11.8527181962958	-2.03061048326487	0.600240864547694	-3.38299273375034	0.000717005293167246	0.0839700311091473
PLP1	6.61864992736987	1.91190918348358	0.565434260360825	3.38131117534958	0.000721407958950717	0.0840926803126645
LYPD3	539.154727889797	-1.60416637648408	0.47513007817344	-3.37626778471074	0.000734763674071532	0.0844708587136731
VPS72	2170.608042236	-0.755170624550876	0.223589572713338	-3.37748587908915	0.000731517089141023	0.0844708587136731
AC020916.1	869.677993196909	1.58477523637099	0.469300037231879	3.37689135018748	0.000733100017718201	0.0844708587136731
CREB3L1	3697.63995297472	1.38761474085756	0.412271389137875	3.3657798659259	0.000763275946673675	0.0863579053656582
PUS10	385.952019935167	0.810557317250563	0.240785685771934	3.36630192385399	0.000761832733978696	0.0863579053656582
KRT78	15.2927916153959	-1.7881013032906	0.531468262113609	-3.36445547318189	0.000766948584890063	0.0863579053656582
HLA-DQB1	17392.3210506225	1.33503476668959	0.396867436923637	3.36393123365894	0.000768406866831928	0.0863579053656582
AC084033.3	355.966726876994	1.67025163848705	0.4960247827987	3.36727457257894	0.000759150632838382	0.0863579053656582
CAND1	8244.95174500424	1.31079695363884	0.390299000594905	3.35844301840612	0.000783828796701411	0.0873825208248665
AC022509.2	15.9665444346358	1.0614853027471	0.316086876332219	3.35820744937046	0.000784497134530163	0.0873825208248665
ROS1	2336.89141553307	1.3233701240579	0.394510919407703	3.35445752945124	0.000795207591336203	0.0874100555002979
NME8	19.0991817023445	1.28634910275184	0.383336021525739	3.35566977930214	0.00079173042912036	0.0874100555002979
BCRP3	62.2233142059255	1.72251380106963	0.51320050106748	3.35641488557926	0.000789600208231018	0.0874100555002979
CNN2P1	11.7868653442067	1.55522726511797	0.463800918135395	3.35322161795282	0.000798767209880938	0.0874179205853104
TRNP1	616.136780923678	1.49569698596792	0.446426556150661	3.35037637291261	0.000807018242179748	0.0879369181978646
FGA	8553.94272776154	-2.00699561781456	0.599473674489296	-3.34792953089118	0.000814177110765113	0.0883329296536592
SV2C	8.93547974382601	1.53668661606017	0.459325843153699	3.34552614220308	0.00082126616877761	0.0887179858702778
APOBEC3H	88.5758812411598	1.38583235987517	0.414524547490149	3.34318526674973	0.000828225850177708	0.0890858208461533
FKBP4	4452.33001677656	-0.899857978808989	0.269569772469802	-3.33812641738158	0.000843453656082331	0.0895704895285398
EDA	121.02767441566	1.36015792107763	0.407427731226289	3.33840290395497	0.000842614731555003	0.0895704895285398
LY6K	425.957202375153	-1.91657502011145	0.573904988708163	-3.33953364724286	0.000839191842019923	0.0895704895285398
CASC8	48.5717007417854	-1.73537126781794	0.521500374833692	-3.32765104602533	0.000875814960801471	0.0924748491184988
HOXA10	146.931194678611	-1.93434797261179	0.58142675867844	-3.32689877742897	0.000878182670585057	0.0924748491184988
ARNT2	812.295516190609	1.27049962507368	0.382081552585843	3.32520535596452	0.000883534320833508	0.0925524464531258
DIABLO	356.193024320981	-0.640028452514186	0.192566804769216	-3.32366969105208	0.000888413543634793	0.0925524464531258
AC007638.2	2.80258639454222	1.79195929232155	0.539231489385321	3.32317256613525	0.000889998387806373	0.0925524464531258
HSPA14	928.735298866258	-0.697076595549763	0.210160551634077	-3.31687650289139	0.000910298442526517	0.0942723122586759
